CorticalThickness,Structure,d_icv,se_icv,low_ci_icv,up_ci_icv,n_controls,n_patients,pobs,fdr_p,hemisphere,NAVR,NAVR_corrected,correction,population_size,d_icv_thresholded
ASD_meta-analysis_casevsCN,L_superiorfrontal,0.11,,,,977,1059,,0.016,lh,0.1328707621220815,0.0111699494090811,0.0840662703418397,566,0.11
ASD_meta-analysis_casevsCN,L_superiorparietal,-0.09,,,,976,1058,,0.057,lh,0.1100478085145132,0.009251308821108,0.0840662703418397,566,-0.09
ASD_meta-analysis_casevsCN,L_superiortemporal,-0.15,,,,975,1058,,0.001,lh,0.1265950172830762,0.0106423709468489,0.0840662703418397,566,-0.15
ASD_meta-analysis_casevsCN,L_supramarginal,-0.09,,,,976,1056,,0.036,lh,0.1404931953924528,0.0118107389450508,0.0840662703418397,566,-0.09
ASD_meta-analysis_casevsCN,L_frontalpole,0.04,,,,975,1059,,0.372,lh,0.3411370206396308,0.0286781170007009,0.0840662703418397,566,0.04
ASD_meta-analysis_casevsCN,L_temporalpole,-0.14,,,,972,1057,,0.001,lh,0.3659236503865297,0.0307618365178668,0.0840662703418397,566,-0.14
ASD_meta-analysis_casevsCN,L_transversetemporal,-0.24,,,,977,1059,,0.0,lh,0.1963435664784497,0.0165058713394583,0.0840662703418397,566,-0.24
ASD_meta-analysis_casevsCN,L_insula,-0.09,,,,976,1058,,0.045,lh,0.2979220600227138,0.0250451964386672,0.0840662703418397,566,-0.09
ASD_meta-analysis_casevsCN,R_bankssts,-0.07,,,,976,1060,,0.126,rh,0.1536287554440104,0.0129149964874365,0.0840662703418397,566,-0.07
ASD_meta-analysis_casevsCN,R_caudalanteriorcingulate,0.03,,,,974,1056,,0.4629999999999999,rh,0.2350681400014791,0.0197613018061177,0.0840662703418397,566,0.03
ASD_meta-analysis_casevsCN,R_caudalmiddlefrontal,0.06,,,,977,1059,,0.147,rh,0.1702107887215876,0.0143089861797667,0.0840662703418397,566,0.06
ASD_meta-analysis_casevsCN,R_cuneus,-0.06,,,,977,1057,,0.177,rh,0.2122877463903903,0.0178462390783144,0.0840662703418397,566,-0.06
ASD_meta-analysis_casevsCN,R_entorhinal,-0.24,,,,973,1058,,0.0,rh,0.3352514800022718,0.0281833415503728,0.0840662703418397,566,-0.24
ASD_meta-analysis_casevsCN,R_fusiform,-0.19,,,,975,1059,,0.0,rh,0.2034839228323567,0.0171061344670429,0.0840662703418397,566,-0.19
ASD_meta-analysis_casevsCN,R_inferiorparietal,-0.05,,,,977,1060,,0.298,rh,0.1405377550286479,0.0118144849074735,0.0840662703418397,566,-0.05
ASD_meta-analysis_casevsCN,R_inferiortemporal,-0.16,,,,976,1059,,0.0,rh,0.1805068050042792,0.0151745338680314,0.0840662703418397,566,-0.16
ASD_meta-analysis_casevsCN,R_isthmuscingulate,0.05,,,,976,1056,,0.294,rh,0.2190895128698919,0.0184180382179823,0.0840662703418397,566,0.05
ASD_meta-analysis_casevsCN,R_lateraloccipital,-0.02,,,,975,1056,,0.083,rh,0.1527599967767905,0.0128419631864562,0.0840662703418397,566,-0.02
ASD_meta-analysis_casevsCN,R_lateralorbitofrontal,0.0,,,,977,1057,,0.947,rh,0.295510157032316,0.0248424367498381,0.0840662703418397,566,
ASD_meta-analysis_casevsCN,R_lingual,-0.02,,,,976,1058,,0.147,rh,0.2618941957956546,0.0220164682647162,0.0840662703418397,566,
ASD_meta-analysis_casevsCN,R_medialorbitofrontal,0.08,,,,977,1058,,0.063,rh,0.2375504326145587,0.0199699788879964,0.0840662703418397,566,0.08
ASD_meta-analysis_casevsCN,R_middletemporal,-0.12,,,,976,1060,,0.009,rh,0.1423913317327906,0.0119703081877833,0.0840662703418397,566,-0.12
ASD_meta-analysis_casevsCN,R_parahippocampal,-0.11,,,,974,1059,,0.019,rh,0.1480602523901322,0.0124468732043098,0.0840662703418397,566,-0.11
ASD_meta-analysis_casevsCN,R_paracentral,-0.05,,,,977,1056,,0.233,rh,0.1977158503219996,0.0166212341240359,0.0840662703418397,566,-0.05
ASD_meta-analysis_casevsCN,R_parsopercularis,-0.03,,,,976,1057,,0.489,rh,0.1847184268977523,0.0155285892127058,0.0840662703418397,566,-0.03
ASD_meta-analysis_casevsCN,R_parsorbitalis,0.04,,,,977,1058,,0.352,rh,0.2586197940884171,0.0217412015255877,0.0840662703418397,566,0.04
ASD_meta-analysis_casevsCN,R_parstriangularis,0.05,,,,975,1056,,0.305,rh,0.2358975534310017,0.0198310274997091,0.0840662703418397,566,0.05
ASD_meta-analysis_casevsCN,R_pericalcarine,-0.01,,,,977,1057,,0.083,rh,0.2830759246000826,0.0237971372046967,0.0840662703418397,566,
ASD_meta-analysis_casevsCN,R_postcentral,-0.07,,,,973,1058,,0.108,rh,0.1921778600495427,0.0161556759366411,0.0840662703418397,566,-0.07
ASD_meta-analysis_casevsCN,R_posteriorcingulate,0.05,,,,973,1060,,0.313,rh,0.2301949813449113,0.019351633533076,0.0840662703418397,566,0.05
ASD_meta-analysis_casevsCN,R_precentral,0.09,,,,974,1058,,0.05,rh,0.2035026362683715,0.017107707635814,0.0840662703418397,566,0.09
ASD_meta-analysis_casevsCN,R_precuneus,-0.08,,,,977,1060,,0.089,rh,0.1371260823850131,0.0115276783126959,0.0840662703418397,566,-0.08
ASD_meta-analysis_casevsCN,R_rostralanteriorcingulate,0.01,,,,976,1056,,0.777,rh,0.2610519448956334,0.0219456633728593,0.0840662703418397,566,
ASD_meta-analysis_casevsCN,R_rostralmiddlefrontal,0.11,,,,976,1060,,0.013,rh,0.1926313119233477,0.0161937959444514,0.0840662703418397,566,0.11
ASD_meta-analysis_casevsCN,R_superiorfrontal,0.11,,,,977,1059,,0.016,rh,0.1430466106927704,0.0120253950459823,0.0840662703418397,566,0.11
ASD_meta-analysis_casevsCN,R_superiorparietal,-0.09,,,,976,1058,,0.057,rh,0.108187091624542,0.0090948852920061,0.0840662703418397,566,-0.09
ASD_meta-analysis_casevsCN,R_superiortemporal,-0.15,,,,975,1058,,0.001,rh,0.1133765729852085,0.0095311456350058,0.0840662703418397,566,-0.15
ASD_meta-analysis_casevsCN,R_supramarginal,-0.09,,,,976,1056,,0.036,rh,0.1353690065971711,0.011379967504504,0.0840662703418397,566,-0.09
ASD_meta-analysis_casevsCN,R_frontalpole,0.04,,,,975,1059,,0.372,rh,0.3307414511871543,0.0278042002487517,0.0840662703418397,566,0.04
ASD_meta-analysis_casevsCN,R_temporalpole,-0.14,,,,972,1057,,0.001,rh,0.3197440255988185,0.0268796876961784,0.0840662703418397,566,-0.14
ASD_meta-analysis_casevsCN,R_transversetemporal,-0.24,,,,977,1059,,0.0,rh,0.1937168517109299,0.0162850532257011,0.0840662703418397,566,-0.24
ASD_meta-analysis_casevsCN,R_insula,-0.09,,,,976,1058,,0.045,rh,0.3165856631519613,0.0266141759448833,0.0840662703418397,566,-0.09
