SurfaceArea,Structure,d_icv,se_icv,low_ci_icv,up_ci_icv,n_controls,n_patients,pobs,fdr_p,hemisphere,NAVR,NAVR_corrected,correction,population_size,d_icv_thresholded
SCZ_case_vs_controls,R_caudalmiddlefrontal,-0.163,0.035,,,5029,4392,3.65e-06,6.72e-06,rh,0.1657564399893244,0.0139345256950434,0.0840662703418397,566,-0.163
SCZ_case_vs_controls,R_cuneus,-0.155,0.037,,,5020,4380,2.35e-05,3.66e-05,rh,0.1359122118474259,0.0114256327439231,0.0840662703418397,566,-0.155
SCZ_case_vs_controls,R_entorhinal,-0.098,0.03,,,4892,4206,0.00117,0.00137,rh,0.3394861382835046,0.0285393334782482,0.0840662703418397,566,-0.098
SCZ_case_vs_controls,R_fusiform,-0.22,0.036,,,5006,4341,1.4800000000000003e-09,1.13e-08,rh,0.1441676106290709,0.0121196333296805,0.0840662703418397,566,-0.22
SCZ_case_vs_controls,R_inferiorparietal,-0.192,0.03,,,4972,4297,2.4899999999999997e-10,5.8e-09,rh,0.0931743589228291,0.0078328208461341,0.0840662703418397,566,-0.192
SCZ_case_vs_controls,R_inferiortemporal,-0.206,0.042,,,4992,4335,8.37e-07,1.95e-06,rh,0.1463527859563971,0.0123033328694918,0.0840662703418397,566,-0.206
SCZ_case_vs_controls,R_isthmuscingulate,-0.04,0.033,,,5035,4405,0.23,0.23,rh,0.1798584080766769,0.0151200255566268,0.0840662703418397,566,-0.04
SCZ_case_vs_controls,R_lateraloccipital,-0.158,0.036,,,5006,4350,1.12e-05,1.95e-05,rh,0.0883526703971253,0.0074274794750281,0.0840662703418397,566,-0.158
SCZ_case_vs_controls,R_lateralorbitofrontal,-0.15,0.038,,,5032,4393,8.22e-05,0.0001149999999999,rh,0.338660973367915,0.0284699649413777,0.0840662703418397,566,-0.15
SCZ_case_vs_controls,R_lingual,-0.168,0.033,,,5047,4412,3.09e-07,8.33e-07,rh,0.120006334526438,0.0100884849610327,0.0840662703418397,566,-0.168
SCZ_case_vs_controls,R_medialorbitofrontal,-0.182,0.042,,,5015,4379,1.64e-05,2.67e-05,rh,0.2373507957582443,0.0199531961620633,0.0840662703418397,566,-0.182
SCZ_case_vs_controls,R_middletemporal,-0.211,0.044,,,4983,4318,1.2e-06,2.62e-06,rh,0.1118631366940052,0.0094039166906044,0.0840662703418397,566,-0.211
SCZ_case_vs_controls,R_parahippocampal,-0.132,0.035,,,5027,4372,0.0001889999999999,0.000246,rh,0.2797618263430707,0.0235185333246833,0.0840662703418397,566,-0.132
SCZ_case_vs_controls,R_paracentral,-0.1169999999999999,0.031,,,5042,4414,0.000131,0.000173,rh,0.1558819207241439,0.0131044116890011,0.0840662703418397,566,-0.1169999999999999
SCZ_case_vs_controls,R_parsopercularis,-0.146,0.027,,,5003,4362,5.49e-08,2.03e-07,rh,0.172803742272672,0.014526966113976,0.0840662703418397,566,-0.146
SCZ_case_vs_controls,R_parsorbitalis,-0.175,0.033,,,5021,4393,1.67e-07,4.879999999999999e-07,rh,0.1869218196284564,0.0157138202216744,0.0840662703418397,566,-0.175
SCZ_case_vs_controls,R_parstriangularis,-0.135,0.0289999999999999,,,5000,4361,3.05e-06,5.76e-06,rh,0.1977247608861874,0.0166219832019338,0.0840662703418397,566,-0.135
SCZ_case_vs_controls,R_pericalcarine,-0.107,0.037,,,5047,4415,0.00349,0.00382,rh,0.1651985256525704,0.0138876239175823,0.0840662703418397,566,-0.107
SCZ_case_vs_controls,R_postcentral,-0.178,0.031,,,5033,4398,1.48e-08,7.38e-08,rh,0.2003338837533729,0.0168413224302417,0.0840662703418397,566,-0.178
SCZ_case_vs_controls,R_posteriorcingulate,-0.125,0.038,,,5044,4418,0.00107,0.0012699999999999,rh,0.162336046691134,0.0136469859873623,0.0840662703418397,566,-0.125
SCZ_case_vs_controls,R_precentral,-0.206,0.038,,,5029,4393,5.51e-08,2.03e-07,rh,0.1560208692246287,0.0131160925712064,0.0840662703418397,566,-0.206
SCZ_case_vs_controls,R_precuneus,-0.154,0.0279999999999999,,,5034,4389,2.65e-08,1.24e-07,rh,0.114700935562511,0.0096424798574599,0.0840662703418397,566,-0.154
SCZ_case_vs_controls,R_rostralanteriorcingulate,-0.156,0.032,,,5017,4387,1.13e-06,2.55e-06,rh,0.1753326949058068,0.0147395657297148,0.0840662703418397,566,-0.156
SCZ_case_vs_controls,R_rostralmiddlefrontal,-0.191,0.0409999999999999,,,5007,4366,2.72e-06,5.3e-06,rh,0.1875342156885125,0.0157653020744153,0.0840662703418397,566,-0.191
SCZ_case_vs_controls,R_superiorfrontal,-0.222,0.044,,,5033,4397,3.28e-07,8.49e-07,rh,0.1548408529084814,0.0130168930005654,0.0840662703418397,566,-0.222
SCZ_case_vs_controls,R_superiorparietal,-0.17,0.032,,,5010,4372,1.37e-07,4.3600000000000004e-07,rh,0.1742287298901008,0.0146467595082565,0.0840662703418397,566,-0.17
SCZ_case_vs_controls,R_superiortemporal,-0.195,0.038,,,4985,4322,3.7100000000000003e-07,9.27e-07,rh,0.117555156610781,0.0098824235757192,0.0840662703418397,566,-0.195
SCZ_case_vs_controls,R_supramarginal,-0.142,0.032,,,4963,4287,1.22e-05,2.03e-05,rh,0.1777082723446137,0.0149392716649035,0.0840662703418397,566,-0.142
SCZ_case_vs_controls,R_frontalpole,-0.092,0.0279999999999999,,,5045,4421,0.000865,0.00104,rh,0.4164824308930746,0.0350121246280837,0.0840662703418397,566,-0.092
SCZ_case_vs_controls,R_temporalpole,-0.103,0.0289999999999999,,,4950,4288,0.000388,0.0004849999999999,rh,0.3636998202085135,0.0305748874089273,0.0840662703418397,566,-0.103
SCZ_case_vs_controls,R_transversetemporal,-0.168,0.027,,,5047,4418,6.439999999999998e-10,9.01e-09,rh,0.2243868641979294,0.0188633667868208,0.0840662703418397,566,-0.168
SCZ_case_vs_controls,R_insula,-0.113,0.039,,,5042,4417,0.00397,0.00427,rh,0.374478321744222,0.0314809958329082,0.0840662703418397,566,-0.113
