CorticalThickness,Structure,d_icv,se_icv,low_ci_icv,up_ci_icv,n_controls,n_patients,pobs,fdr_p,hemisphere,NAVR,NAVR_corrected,correction,population_size,d_icv_thresholded
ALLOTHEREPI_vs_CTL,L_supramarginal,-0.138,0.059,,,1403,961,0.019,0.038,lh,0.1404931953924528,0.0118107389450508,0.0840662703418397,566,-0.138
ALLOTHEREPI_vs_CTL,L_frontalpole,-0.089,0.046,,,1445,999,0.051,0.0857,lh,0.3411370206396308,0.0286781170007009,0.0840662703418397,566,-0.089
ALLOTHEREPI_vs_CTL,L_temporalpole,-0.088,0.069,,,1442,997,0.2,0.26,lh,0.3659236503865297,0.0307618365178668,0.0840662703418397,566,-0.088
ALLOTHEREPI_vs_CTL,L_transversetemporal,-0.2,0.059,,,1444,1000,0.000662,0.00214,lh,0.1963435664784497,0.0165058713394583,0.0840662703418397,566,-0.2
ALLOTHEREPI_vs_CTL,L_insula,-0.015,0.053,,,1409,985,0.777,0.837,lh,0.2979220600227138,0.0250451964386672,0.0840662703418397,566,
ALLOTHEREPI_vs_CTL,R_bankssts,-0.081,0.063,,,1421,983,0.201,0.26,rh,0.1536287554440104,0.0129149964874365,0.0840662703418397,566,-0.081
ALLOTHEREPI_vs_CTL,R_caudalanteriorcingulate,0.007,0.048,,,1449,997,0.888,0.918,rh,0.2350681400014791,0.0197613018061177,0.0840662703418397,566,
ALLOTHEREPI_vs_CTL,R_caudalmiddlefrontal,-0.212,0.045,,,1451,998,2.62e-06,2e-05,rh,0.1702107887215876,0.0143089861797667,0.0840662703418397,566,-0.212
ALLOTHEREPI_vs_CTL,R_cuneus,-0.234,0.045,,,1449,996,2.15e-07,2.58e-06,rh,0.2122877463903903,0.0178462390783144,0.0840662703418397,566,-0.234
ALLOTHEREPI_vs_CTL,R_entorhinal,-0.197,0.058,,,1183,901,0.00073,0.00227,rh,0.3352514800022718,0.0281833415503728,0.0840662703418397,566,-0.197
ALLOTHEREPI_vs_CTL,R_fusiform,-0.086,0.062,,,1451,997,0.164,0.222,rh,0.2034839228323567,0.0171061344670429,0.0840662703418397,566,-0.086
ALLOTHEREPI_vs_CTL,R_inferiorparietal,-0.118,0.05,,,1440,989,0.018,0.0373,rh,0.1405377550286479,0.0118144849074735,0.0840662703418397,566,-0.118
ALLOTHEREPI_vs_CTL,R_inferiortemporal,-0.035,0.049,,,1449,996,0.483,0.571,rh,0.1805068050042792,0.0151745338680314,0.0840662703418397,566,-0.035
ALLOTHEREPI_vs_CTL,R_isthmuscingulate,-0.016,0.055,,,1448,997,0.774,0.837,rh,0.2190895128698919,0.0184180382179823,0.0840662703418397,566,
ALLOTHEREPI_vs_CTL,R_lateraloccipital,-0.211,0.045,,,1450,997,3.18e-06,2.15e-05,rh,0.1527599967767905,0.0128419631864562,0.0840662703418397,566,-0.211
ALLOTHEREPI_vs_CTL,R_lateralorbitofrontal,-0.167,0.055,,,1448,996,0.00215,0.00583,rh,0.295510157032316,0.0248424367498381,0.0840662703418397,566,-0.167
ALLOTHEREPI_vs_CTL,R_lingual,-0.18,0.045,,,1450,996,7.12e-05,0.000285,rh,0.2618941957956546,0.0220164682647162,0.0840662703418397,566,-0.18
ALLOTHEREPI_vs_CTL,R_medialorbitofrontal,-0.101,0.054,,,1433,973,0.065,0.105,rh,0.2375504326145587,0.0199699788879964,0.0840662703418397,566,-0.101
ALLOTHEREPI_vs_CTL,R_middletemporal,-0.102,0.045,,,1440,993,0.024,0.0458,rh,0.1423913317327906,0.0119703081877833,0.0840662703418397,566,-0.102
ALLOTHEREPI_vs_CTL,R_parahippocampal,-0.076,0.045,,,1447,996,0.093,0.145,rh,0.1480602523901322,0.0124468732043098,0.0840662703418397,566,-0.076
ALLOTHEREPI_vs_CTL,R_paracentral,-0.351,0.045,,,1451,998,1.05e-14,4.41e-13,rh,0.1977158503219996,0.0166212341240359,0.0840662703418397,566,-0.351
ALLOTHEREPI_vs_CTL,R_parsopercularis,-0.125,0.047,,,1450,998,0.008,0.0182,rh,0.1847184268977523,0.0155285892127058,0.0840662703418397,566,-0.125
ALLOTHEREPI_vs_CTL,R_parsorbitalis,-0.156,0.052,,,1451,996,0.00269,0.00706,rh,0.2586197940884171,0.0217412015255877,0.0840662703418397,566,-0.156
ALLOTHEREPI_vs_CTL,R_parstriangularis,-0.21,0.045,,,1449,998,3.32e-06,2.15e-05,rh,0.2358975534310017,0.0198310274997091,0.0840662703418397,566,-0.21
ALLOTHEREPI_vs_CTL,R_pericalcarine,-0.158,0.048,,,1451,997,0.000968,0.0029,rh,0.2830759246000826,0.0237971372046967,0.0840662703418397,566,-0.158
ALLOTHEREPI_vs_CTL,R_postcentral,-0.024,0.045,,,1447,996,0.597,0.697,rh,0.1921778600495427,0.0161556759366411,0.0840662703418397,566,-0.024
ALLOTHEREPI_vs_CTL,R_posteriorcingulate,-0.061,0.062,,,1451,998,0.324,0.4,rh,0.2301949813449113,0.019351633533076,0.0840662703418397,566,-0.061
ALLOTHEREPI_vs_CTL,R_precentral,-0.348,0.045,,,1448,996,1.7e-14,4.76e-13,rh,0.2035026362683715,0.017107707635814,0.0840662703418397,566,-0.348
ALLOTHEREPI_vs_CTL,R_precuneus,-0.238,0.053,,,1451,994,7.78e-06,4.08e-05,rh,0.1371260823850131,0.0115276783126959,0.0840662703418397,566,-0.238
ALLOTHEREPI_vs_CTL,R_rostralanteriorcingulate,0.023,0.067,,,1450,996,0.734,0.822,rh,0.2610519448956334,0.0219456633728593,0.0840662703418397,566,0.023
ALLOTHEREPI_vs_CTL,R_rostralmiddlefrontal,-0.198,0.052,,,1451,997,0.000158,0.000531,rh,0.1926313119233477,0.0161937959444514,0.0840662703418397,566,-0.198
ALLOTHEREPI_vs_CTL,R_superiorfrontal,-0.235,0.052,,,1448,997,7.15e-06,4e-05,rh,0.1430466106927704,0.0120253950459823,0.0840662703418397,566,-0.235
ALLOTHEREPI_vs_CTL,R_superiorparietal,-0.22,0.045,,,1450,997,1.15e-06,9.66e-06,rh,0.108187091624542,0.0090948852920061,0.0840662703418397,566,-0.22
ALLOTHEREPI_vs_CTL,R_superiortemporal,-0.11,0.059,,,1354,959,0.059,0.0972,rh,0.1133765729852085,0.0095311456350058,0.0840662703418397,566,-0.11
ALLOTHEREPI_vs_CTL,R_supramarginal,-0.206,0.047,,,1395,961,9.95e-06,4.92e-05,rh,0.1353690065971711,0.011379967504504,0.0840662703418397,566,-0.206
ALLOTHEREPI_vs_CTL,R_frontalpole,-0.098,0.045,,,1451,997,0.03,0.0548,rh,0.3307414511871543,0.0278042002487517,0.0840662703418397,566,-0.098
ALLOTHEREPI_vs_CTL,R_temporalpole,-0.126,0.047,,,1448,995,0.007,0.0163,rh,0.3197440255988185,0.0268796876961784,0.0840662703418397,566,-0.126
ALLOTHEREPI_vs_CTL,R_transversetemporal,-0.18,0.045,,,1451,998,6.84e-05,0.000285,rh,0.1937168517109299,0.0162850532257011,0.0840662703418397,566,-0.18
ALLOTHEREPI_vs_CTL,R_insula,-0.069,0.046,,,1412,990,0.129,0.184,rh,0.3165856631519613,0.0266141759448833,0.0840662703418397,566,-0.069
