CorticalThickness,Structure,d_icv,se_icv,low_ci_icv,up_ci_icv,n_controls,n_patients,pobs,fdr_p,hemisphere,NAVR,NAVR_corrected,correction,population_size,d_icv_thresholded
SCZ_case_vs_controls,L_rostralmiddlefrontal,-0.362,0.0559999999999999,,,5036,4376,7.04e-11,1.0699999999999999e-10,lh,0.1904773538965046,0.0160127207266618,0.0840662703418397,566,-0.362
SCZ_case_vs_controls,L_superiorfrontal,-0.425,0.0579999999999999,,,5051,4416,2.27e-13,4.810000000000001e-13,lh,0.1328707621220815,0.0111699494090811,0.0840662703418397,566,-0.425
SCZ_case_vs_controls,L_superiorparietal,-0.209,0.042,,,5008,4354,4.81e-07,5.61e-07,lh,0.1100478085145132,0.009251308821108,0.0840662703418397,566,-0.209
SCZ_case_vs_controls,L_superiortemporal,-0.44,0.045,,,4976,4288,1.37e-22,1.2800000000000001e-21,lh,0.1265950172830762,0.0106423709468489,0.0840662703418397,566,-0.44
SCZ_case_vs_controls,L_supramarginal,-0.395,0.05,,,4964,4285,1.7e-15,4.85e-15,lh,0.1404931953924528,0.0118107389450508,0.0840662703418397,566,-0.395
SCZ_case_vs_controls,L_frontalpole,-0.214,0.037,,,5053,4430,4.589999999999999e-09,5.9499999999999995e-09,lh,0.3411370206396308,0.0286781170007009,0.0840662703418397,566,-0.214
SCZ_case_vs_controls,L_temporalpole,-0.246,0.037,,,5020,4387,1.88e-11,3.22e-11,lh,0.3659236503865297,0.0307618365178668,0.0840662703418397,566,-0.246
SCZ_case_vs_controls,L_transversetemporal,-0.253,0.038,,,5053,4428,2.73e-11,4.54e-11,lh,0.1963435664784497,0.0165058713394583,0.0840662703418397,566,-0.253
SCZ_case_vs_controls,L_insula,-0.408,0.044,,,5050,4424,1.95e-20,1.05e-19,lh,0.2979220600227138,0.0250451964386672,0.0840662703418397,566,-0.408
SCZ_case_vs_controls,R_bankssts,-0.355,0.037,,,5015,4375,2.48e-21,1.58e-20,rh,0.1536287554440104,0.0129149964874365,0.0840662703418397,566,-0.355
SCZ_case_vs_controls,R_caudalanteriorcingulate,-0.152,0.036,,,5050,4420,2.47e-05,2.6600000000000003e-05,rh,0.2350681400014791,0.0197613018061177,0.0840662703418397,566,-0.152
SCZ_case_vs_controls,R_caudalmiddlefrontal,-0.317,0.037,,,5034,4398,1.94e-17,6.79e-17,rh,0.1702107887215876,0.0143089861797667,0.0840662703418397,566,-0.317
SCZ_case_vs_controls,R_cuneus,-0.226,0.04,,,5022,4379,1.21e-08,1.52e-08,rh,0.2122877463903903,0.0178462390783144,0.0840662703418397,566,-0.226
SCZ_case_vs_controls,R_entorhinal,-0.15,0.04,,,4896,4210,0.00016,0.0001699999999999,rh,0.3352514800022718,0.0281833415503728,0.0840662703418397,566,-0.15
SCZ_case_vs_controls,R_fusiform,-0.536,0.043,,,5009,4340,7.45e-36,5.2199999999999995e-34,rh,0.2034839228323567,0.0171061344670429,0.0840662703418397,566,-0.536
SCZ_case_vs_controls,R_inferiorparietal,-0.348,0.046,,,4975,4299,2.82e-14,6.58e-14,rh,0.1405377550286479,0.0118144849074735,0.0840662703418397,566,-0.348
SCZ_case_vs_controls,R_inferiortemporal,-0.439,0.043,,,4992,4338,6.27e-25,1.1000000000000001e-23,rh,0.1805068050042792,0.0151745338680314,0.0840662703418397,566,-0.439
SCZ_case_vs_controls,R_isthmuscingulate,-0.308,0.035,,,5036,4407,1.16e-18,4.76e-18,rh,0.2190895128698919,0.0184180382179823,0.0840662703418397,566,-0.308
SCZ_case_vs_controls,R_lateraloccipital,-0.342,0.0559999999999999,,,5011,4354,1.4699999999999999e-09,1.94e-09,rh,0.1527599967767905,0.0128419631864562,0.0840662703418397,566,-0.342
SCZ_case_vs_controls,R_lateralorbitofrontal,-0.358,0.052,,,5033,4394,6.519999999999999e-12,1.2e-11,rh,0.295510157032316,0.0248424367498381,0.0840662703418397,566,-0.358
SCZ_case_vs_controls,R_lingual,-0.386,0.049,,,5049,4419,2.24e-15,6.03e-15,rh,0.2618941957956546,0.0220164682647162,0.0840662703418397,566,-0.386
SCZ_case_vs_controls,R_medialorbitofrontal,-0.244,0.038,,,5019,4381,1.44e-10,2.1e-10,rh,0.2375504326145587,0.0199699788879964,0.0840662703418397,566,-0.244
SCZ_case_vs_controls,R_middletemporal,-0.379,0.048,,,4987,4320,1.7300000000000001e-15,4.85e-15,rh,0.1423913317327906,0.0119703081877833,0.0840662703418397,566,-0.379
SCZ_case_vs_controls,R_parahippocampal,-0.285,0.04,,,5033,4378,1.04e-12,2.07e-12,rh,0.1480602523901322,0.0124468732043098,0.0840662703418397,566,-0.285
SCZ_case_vs_controls,R_paracentral,-0.216,0.042,,,5044,4418,2.65e-07,3.15e-07,rh,0.1977158503219996,0.0166212341240359,0.0840662703418397,566,-0.216
SCZ_case_vs_controls,R_parsopercularis,-0.424,0.043,,,5009,4365,1.47e-22,1.2800000000000001e-21,rh,0.1847184268977523,0.0155285892127058,0.0840662703418397,566,-0.424
SCZ_case_vs_controls,R_parsorbitalis,-0.3389999999999999,0.042,,,5023,4394,6.13e-16,1.87e-15,rh,0.2586197940884171,0.0217412015255877,0.0840662703418397,566,-0.3389999999999999
SCZ_case_vs_controls,R_parstriangularis,-0.373,0.055,,,5005,4366,1.75e-11,3.07e-11,rh,0.2358975534310017,0.0198310274997091,0.0840662703418397,566,-0.373
SCZ_case_vs_controls,R_pericalcarine,-0.086,0.048,,,5049,4420,0.0737,0.0748,rh,0.2830759246000826,0.0237971372046967,0.0840662703418397,566,-0.086
SCZ_case_vs_controls,R_postcentral,-0.281,0.039,,,5032,4401,1.01e-12,2.07e-12,rh,0.1921778600495427,0.0161556759366411,0.0840662703418397,566,-0.281
SCZ_case_vs_controls,R_posteriorcingulate,-0.31,0.0279999999999999,,,5049,4421,3.41e-28,1.19e-26,rh,0.2301949813449113,0.019351633533076,0.0840662703418397,566,-0.31
SCZ_case_vs_controls,R_precentral,-0.317,0.0409999999999999,,,5033,4397,9.23e-15,2.31e-14,rh,0.2035026362683715,0.017107707635814,0.0840662703418397,566,-0.317
SCZ_case_vs_controls,R_precuneus,-0.304,0.043,,,5035,4391,1.28e-12,2.48e-12,rh,0.1371260823850131,0.0115276783126959,0.0840662703418397,566,-0.304
SCZ_case_vs_controls,R_rostralanteriorcingulate,-0.12,0.034,,,5019,4390,0.00037,0.000386,rh,0.2610519448956334,0.0219456633728593,0.0840662703418397,566,-0.12
SCZ_case_vs_controls,R_rostralmiddlefrontal,-0.313,0.057,,,5009,4365,3.38e-08,4.15e-08,rh,0.1926313119233477,0.0161937959444514,0.0840662703418397,566,-0.313
SCZ_case_vs_controls,R_superiorfrontal,-0.397,0.0559999999999999,,,5037,4401,2.11e-12,3.99e-12,rh,0.1430466106927704,0.0120253950459823,0.0840662703418397,566,-0.397
SCZ_case_vs_controls,R_superiorparietal,-0.2189999999999999,0.044,,,5013,4375,7.66e-07,8.790000000000001e-07,rh,0.108187091624542,0.0090948852920061,0.0840662703418397,566,-0.2189999999999999
SCZ_case_vs_controls,R_superiortemporal,-0.4379999999999999,0.045,,,4989,4320,7.729999999999999e-23,9.020000000000001e-22,rh,0.1133765729852085,0.0095311456350058,0.0840662703418397,566,-0.4379999999999999
SCZ_case_vs_controls,R_supramarginal,-0.386,0.044,,,4967,4290,3.61e-18,1.33e-17,rh,0.1353690065971711,0.011379967504504,0.0840662703418397,566,-0.386
SCZ_case_vs_controls,R_frontalpole,-0.207,0.023,,,5048,4424,7.079999999999999e-20,3.54e-19,rh,0.3307414511871543,0.0278042002487517,0.0840662703418397,566,-0.207
SCZ_case_vs_controls,R_temporalpole,-0.236,0.0409999999999999,,,4952,4287,1.12e-08,1.42e-08,rh,0.3197440255988185,0.0268796876961784,0.0840662703418397,566,-0.236
SCZ_case_vs_controls,R_transversetemporal,-0.262,0.04,,,5051,4423,8.87e-11,1.32e-10,rh,0.1937168517109299,0.0162850532257011,0.0840662703418397,566,-0.262
SCZ_case_vs_controls,R_insula,-0.406,0.046,,,5043,4420,2.53e-18,9.86e-18,rh,0.3165856631519613,0.0266141759448833,0.0840662703418397,566,-0.406
